config_type,key,file,line,symbol,context,usage_surface,note
cli_option,--force,v3/@claude-flow/cli/src/commands/swarm.ts,559,stop,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/task.ts,517,cancel,"name: 'force',",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/update.ts,58,check,"{ name: 'force', description: 'Force check (ignore rate limit)', type: 'boolean' },",runtime,declared in command options[]
cli_option,--force,v3/@claude-flow/cli/src/commands/workflow.ts,475,stop,"name: 'force',",runtime,declared in command options[]
cli_option,--foreground,v3/@claude-flow/cli/src/commands/daemon.ts,22,start,"{ name: 'foreground', short: 'f', type: 'boolean', description: 'Run daemon in foreground (blocks terminal)' },",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,69,diff,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,310,code,"{ name: 'format', short: 'f', type: 'string', description: 'Output format: text, json', default: 'text' },",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,411,ast,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,672,complexity,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,852,symbols,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,1009,imports,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,1288,deps,"{ name: 'format', short: 'f', type: 'string', description: 'Output format: text, json', default: 'text' },",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,1348,boundaries,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,1516,modules,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,1671,dependencies,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,1870,circular,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/analyze.ts,2044,analyze,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/config.ts,349,export,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/memory.ts,1041,export,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/neural.ts,667,predict,"{ name: 'format', short: 'f', type: 'string', description: 'Output format: json, table', default: 'table' },",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/neural.ts,1159,list,"{ name: 'format', short: 'f', type: 'string', description: 'Output format: table, json, simple', default: 'table' },",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/performance.ts,337,metrics,"{ name: 'format', short: 'f', type: 'string', description: 'Output format: text, json, prometheus', default: 'text' },",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/process.ts,218,monitor,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,57,,"name: 'format',",runtime,declared in command options[]
cli_option,--format,v3/@claude-flow/cli/src/commands/session.ts,507,export,"name: 'format',",runtime,declared in command options[]
cli_option,--framework,v3/@claude-flow/cli/src/commands/transfer-store.ts,131,search,"{ name: 'framework', short: 'f', type: 'string', description: 'Filter by framework' },",runtime,declared in command options[]
cli_option,--framework,v3/@claude-flow/cli/src/commands/transfer-store.ts,300,publish,"{ name: 'framework', type: 'string', description: 'Primary framework' },",runtime,declared in command options[]
cli_option,--from,v3/@claude-flow/cli/src/commands/hive-mind.ts,1150,broadcast,"{ name: 'from', short: 'f', description: 'Sender agent ID', type: 'string' }",runtime,declared in command options[]
cli_option,--from,v3/@claude-flow/cli/src/commands/issues.ts,229,handoff,"{ name: 'from', description: 'Current owner', type: 'string' },",runtime,declared in command options[]
cli_option,--from-memory,v3/@claude-flow/cli/src/commands/ruvector/import.ts,113,import,"name: 'from-memory',",runtime,declared in command options[]
cli_option,--full,v3/@claude-flow/cli/src/commands/embeddings.ts,1526,benchmark,"{ name: 'full', short: 'f', type: 'boolean', description: 'Run full benchmark suite', default: 'false' },",runtime,declared in command options[]
cli_option,--full,v3/@claude-flow/cli/src/commands/init.ts,822,init,"name: 'full',",runtime,declared in command options[]
cli_option,--gaps,v3/@claude-flow/cli/src/commands/route.ts,614,coverage,"name: 'gaps',",runtime,declared in command options[]
cli_option,--github,v3/@claude-flow/cli/src/commands/init.ts,563,skills,"{ name: 'github', description: 'Install GitHub skills', type: 'boolean', default: false },",runtime,declared in command options[]
cli_option,--global,v3/@claude-flow/cli/src/commands/plugins.ts,208,install,"{ name: 'global', short: 'g', type: 'boolean', description: 'Install globally' },",runtime,declared in command options[]
cli_option,--grep,v3/@claude-flow/cli/src/commands/process.ts,584,logs,"name: 'grep',",runtime,declared in command options[]
cli_option,--group-by-agent,v3/@claude-flow/cli/src/commands/hooks.ts,2936,coverage-gaps,"name: 'group-by-agent',",runtime,declared in command options[]
cli_option,--headless,v3/@claude-flow/cli/src/commands/daemon.ts,23,start,"{ name: 'headless', type: 'boolean', description: 'Enable headless worker execution (E2B sandbox)' },",runtime,declared in command options[]
cli_option,--headless,v3/@claude-flow/cli/src/commands/daemon.ts,511,trigger,"{ name: 'headless', type: 'boolean', description: 'Run triggered worker in headless mode (E2B sandbox)' },",runtime,declared in command options[]
cli_option,--health-check,v3/@claude-flow/cli/src/commands/status.ts,717,status,"name: 'health-check',",runtime,declared in command options[]
cli_option,--help,v3/@claude-flow/cli/src/commands/process.ts,665,process,"name: 'help',",runtime,declared in command options[]
cli_option,--hnsw-ef,v3/@claude-flow/cli/src/commands/memory.ts,676,configure,"name: 'hnsw-ef',",runtime,declared in command options[]
cli_option,--hnsw-m,v3/@claude-flow/cli/src/commands/memory.ts,670,configure,"name: 'hnsw-m',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/mcp.ts,63,start,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,78,,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,420,,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,726,backup,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,109,benchmark,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/import.ts,132,import,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/index.ts,48,ruvector,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/init.ts,41,init,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/migrate.ts,213,migrate,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/optimize.ts,76,optimize,"name: 'host',",runtime,declared in command options[]
cli_option,--host,v3/@claude-flow/cli/src/commands/ruvector/status.ts,56,status,"name: 'host',",runtime,declared in command options[]
cli_option,--hyperbolic,v3/@claude-flow/cli/src/commands/embeddings.ts,660,init,"{ name: 'hyperbolic', type: 'boolean', description: 'Enable hyperbolic (Poincaré ball) embeddings', default: 'true' },",runtime,declared in command options[]
cli_option,--hyperbolic,v3/@claude-flow/cli/src/commands/neural.ts,26,train,"{ name: 'hyperbolic', type: 'boolean', description: 'Enable hyperbolic attention for hierarchical patterns', default: 'false' },",runtime,declared in command options[]
cli_option,--id,v3/@claude-flow/cli/src/commands/agent.ts,267,status,"name: 'id',",runtime,declared in command options[]
cli_option,--id,v3/@claude-flow/cli/src/commands/agent.ts,627,health,"name: 'id',",runtime,declared in command options[]
cli_option,--id,v3/@claude-flow/cli/src/commands/agent.ts,763,logs,"name: 'id',",runtime,declared in command options[]
cli_option,--id,v3/@claude-flow/cli/src/commands/hooks.ts,2388,status,"{ name: 'id', type: 'string', description: 'Specific worker ID to check' },",runtime,declared in command options[]
cli_option,--id,v3/@claude-flow/cli/src/commands/hooks.ts,2597,cancel,"{ name: 'id', type: 'string', description: 'Worker ID to cancel', required: true },",runtime,declared in command options[]
cli_option,--id,v3/@claude-flow/cli/src/commands/process.ts,399,workers,"name: 'id',",runtime,declared in command options[]
cli_option,--id,v3/@claude-flow/cli/src/commands/task.ts,356,status,"name: 'id',",runtime,declared in command options[]
cli_option,--ignore,v3/@claude-flow/cli/src/commands/security.ts,381,secrets,"{ name: 'ignore', short: 'i', type: 'string', description: 'Patterns to ignore' },",runtime,declared in command options[]
cli_option,--import,v3/@claude-flow/cli/src/commands/transfer-store.ts,213,download,"{ name: 'import', short: 'i', type: 'boolean', description: 'Import after download' },",runtime,declared in command options[]
cli_option,--include,v3/@claude-flow/cli/src/commands/analyze.ts,1679,dependencies,"name: 'include',",runtime,declared in command options[]
cli_option,--include-agents,v3/@claude-flow/cli/src/commands/session.ts,173,save,"name: 'include-agents',",runtime,declared in command options[]
cli_option,--include-indexes,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,72,,"name: 'include-indexes',",runtime,declared in command options[]
cli_option,--include-major,v3/@claude-flow/cli/src/commands/update.ts,139,all,"{ name: 'include-major', description: 'Include major version updates', type: 'boolean' },",runtime,declared in command options[]
cli_option,--include-memory,v3/@claude-flow/cli/src/commands/session.ts,167,save,"name: 'include-memory',",runtime,declared in command options[]
cli_option,--include-memory,v3/@claude-flow/cli/src/commands/session.ts,515,export,"name: 'include-memory',",runtime,declared in command options[]
cli_option,--include-tasks,v3/@claude-flow/cli/src/commands/session.ts,179,save,"name: 'include-tasks',",runtime,declared in command options[]
cli_option,--include-vectors,v3/@claude-flow/cli/src/commands/memory.ts,1055,export,"name: 'include-vectors',",runtime,declared in command options[]
cli_option,--index,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,89,benchmark,"name: 'index',",runtime,declared in command options[]
cli_option,--index,v3/@claude-flow/cli/src/commands/ruvector/optimize.ts,58,optimize,"name: 'index',",runtime,declared in command options[]
cli_option,--index-type,v3/@claude-flow/cli/src/commands/ruvector/init.ts,100,init,"name: 'index-type',",runtime,declared in command options[]
cli_option,--init,v3/@claude-flow/cli/src/commands/embeddings.ts,1070,neural,"{ name: 'init', type: 'boolean', description: 'Initialize neural substrate with RuVector' },",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/embeddings.ts,913,normalize,"{ name: 'input', short: 'i', type: 'string', description: 'Input embedding (JSON array)' },",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/embeddings.ts,957,hyperbolic,"{ name: 'input', short: 'i', type: 'string', description: 'Input embedding(s) JSON' },",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/memory.ts,1119,import,"name: 'input',",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/neural.ts,665,predict,"{ name: 'input', short: 'i', type: 'string', description: 'Input text to predict routing for', required: true },",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,401,,"name: 'input',",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/ruvector/import.ts,107,import,"name: 'input',",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/security.ts,427,defend,"{ name: 'input', short: 'i', type: 'string', description: 'Input text to scan for threats' },",runtime,declared in command options[]
cli_option,--input,v3/@claude-flow/cli/src/commands/transfer-store.ts,292,publish,"{ name: 'input', short: 'i', type: 'string', description: 'Input CFP file path', required: true },",runtime,declared in command options[]
cli_option,--install,v3/@claude-flow/cli/src/commands/doctor.ts,425,doctor,"name: 'install',",runtime,declared in command options[]
cli_option,--installed,v3/@claude-flow/cli/src/commands/plugins.ts,29,list,"{ name: 'installed', short: 'i', type: 'boolean', description: 'Show only installed plugins' },",runtime,declared in command options[]
cli_option,--intent,v3/@claude-flow/cli/src/commands/guidance.ts,98,retrieve,"{ name: 'intent', short: 'i', type: 'string', description: 'Override detected intent' },",runtime,declared in command options[]
cli_option,--interval,v3/@claude-flow/cli/src/commands/process.ts,212,monitor,"name: 'interval',",runtime,declared in command options[]
cli_option,--interval,v3/@claude-flow/cli/src/commands/progress.ts,179,watch,"name: 'interval',",runtime,declared in command options[]
cli_option,--interval,v3/@claude-flow/cli/src/commands/status.ts,710,status,"name: 'interval',",runtime,declared in command options[]
cli_option,--ipfs,v3/@claude-flow/cli/src/commands/neural.ts,930,export,"{ name: 'ipfs', short: 'i', type: 'boolean', description: 'Pin to IPFS (requires Pinata credentials)' },",runtime,declared in command options[]
cli_option,--issue,v3/@claude-flow/cli/src/commands/issues.ts,99,claim,"name: 'issue',",runtime,declared in command options[]
cli_option,--issue,v3/@claude-flow/cli/src/commands/issues.ts,164,release,"name: 'issue',",runtime,declared in command options[]
cli_option,--issue,v3/@claude-flow/cli/src/commands/issues.ts,227,handoff,"{ name: 'issue', short: 'i', type: 'string', description: 'Issue ID' },",runtime,declared in command options[]
cli_option,--issue,v3/@claude-flow/cli/src/commands/issues.ts,280,status,"{ name: 'issue', short: 'i', type: 'string', description: 'Issue ID' },",runtime,declared in command options[]
cli_option,--issue,v3/@claude-flow/cli/src/commands/issues.ts,369,steal,"{ name: 'issue', short: 'i', type: 'string', description: 'Issue ID' },",runtime,declared in command options[]
cli_option,--iterations,v3/@claude-flow/cli/src/commands/benchmark.ts,21,pretrain,"{ name: 'iterations', short: 'i', type: 'number', description: 'Benchmark iterations', default: '100' },",runtime,declared in command options[]
cli_option,--iterations,v3/@claude-flow/cli/src/commands/benchmark.ts,91,neural,"{ name: 'iterations', short: 'i', type: 'number', description: 'Benchmark iterations', default: '100' },",runtime,declared in command options[]
cli_option,--iterations,v3/@claude-flow/cli/src/commands/benchmark.ts,277,memory,"{ name: 'iterations', short: 'i', type: 'number', description: 'Benchmark iterations', default: '100' },",runtime,declared in command options[]
cli_option,--iterations,v3/@claude-flow/cli/src/commands/benchmark.ts,405,all,"{ name: 'iterations', short: 'i', type: 'number', description: 'Benchmark iterations', default: '50' },",runtime,declared in command options[]
cli_option,--iterations,v3/@claude-flow/cli/src/commands/embeddings.ts,1524,benchmark,"{ name: 'iterations', short: 'n', type: 'number', description: 'Number of iterations', default: '10' },",runtime,declared in command options[]
cli_option,--iterations,v3/@claude-flow/cli/src/commands/neural.ts,1525,benchmark,"{ name: 'iterations', short: 'i', type: 'number', description: 'Number of iterations', default: '1000' },",runtime,declared in command options[]
cli_option,--iterations,v3/@claude-flow/cli/src/commands/performance.ts,17,benchmark,"{ name: 'iterations', short: 'i', type: 'number', description: 'Number of iterations', default: '100' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/guidance.ts,17,compile,"{ name: 'json', type: 'boolean', description: 'Output as JSON', default: 'false' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/guidance.ts,99,retrieve,"{ name: 'json', type: 'boolean', description: 'Output as JSON', default: 'false' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/guidance.ts,195,gates,"{ name: 'json', type: 'boolean', description: 'Output as JSON', default: 'false' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/guidance.ts,284,status,"{ name: 'json', type: 'boolean', description: 'Output as JSON', default: 'false' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/guidance.ts,348,optimize,"{ name: 'json', type: 'boolean', description: 'Output as JSON', default: 'false' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/guidance.ts,465,ab-test,"{ name: 'json', type: 'boolean', description: 'Output as JSON', default: 'false' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/hooks.ts,3272,statusline,"name: 'json',",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/route.ts,106,task,"name: 'json',",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/route.ts,254,list-agents,"name: 'json',",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/route.ts,313,stats,"name: 'json',",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/route.ts,621,coverage,"name: 'json',",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/ruvector/status.ts,50,status,"name: 'json',",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/update.ts,59,check,"{ name: 'json', description: 'Output as JSON', type: 'boolean' },",runtime,declared in command options[]
cli_option,--json,v3/@claude-flow/cli/src/commands/update.ts,218,history,"{ name: 'json', description: 'Output as JSON', type: 'boolean' },",runtime,declared in command options[]
cli_option,--k,v3/@claude-flow/cli/src/commands/neural.ts,666,predict,"{ name: 'k', short: 'k', type: 'number', description: 'Number of top predictions', default: '5' },",runtime,declared in command options[]
cli_option,--k,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,75,benchmark,"name: 'k',",runtime,declared in command options[]
cli_option,--key,v3/@claude-flow/cli/src/commands/config.ts,124,get,"name: 'key',",runtime,declared in command options[]
cli_option,--key,v3/@claude-flow/cli/src/commands/config.ts,196,set,"name: 'key',",runtime,declared in command options[]
cli_option,--key,v3/@claude-flow/cli/src/commands/hive-mind.ts,1170,memory,"{ name: 'key', short: 'k', description: 'Memory key', type: 'string' },",runtime,declared in command options[]
cli_option,--key,v3/@claude-flow/cli/src/commands/memory.ts,25,store,"name: 'key',",runtime,declared in command options[]
cli_option,--key,v3/@claude-flow/cli/src/commands/memory.ts,160,retrieve,"name: 'key',",runtime,declared in command options[]
cli_option,--key,v3/@claude-flow/cli/src/commands/memory.ts,492,delete,"name: 'key',",runtime,declared in command options[]
cli_option,--key,v3/@claude-flow/cli/src/commands/providers.ts,57,configure,"{ name: 'key', short: 'k', type: 'string', description: 'API key' },",runtime,declared in command options[]
cli_option,--keys,v3/@claude-flow/cli/src/commands/neural.ts,1526,benchmark,"{ name: 'keys', short: 'k', type: 'number', description: 'Number of keys for attention', default: '100' },",runtime,declared in command options[]
cli_option,--language,v3/@claude-flow/cli/src/commands/transfer-store.ts,130,search,"{ name: 'language', short: 'l', type: 'string', description: 'Filter by language' },",runtime,declared in command options[]
cli_option,--language,v3/@claude-flow/cli/src/commands/transfer-store.ts,299,publish,"{ name: 'language', type: 'string', description: 'Primary language' },",runtime,declared in command options[]
cli_option,--learn,v3/@claude-flow/cli/src/commands/security.ts,430,defend,"{ name: 'learn', short: 'l', type: 'boolean', description: 'Enable learning mode', default: 'true' },",runtime,declared in command options[]
cli_option,--learning-rate,v3/@claude-flow/cli/src/commands/neural.ts,20,train,"{ name: 'learning-rate', short: 'l', type: 'number', description: 'Learning rate', default: '0.01' },",runtime,declared in command options[]
cli_option,--level,v3/@claude-flow/cli/src/commands/agent.ts,776,logs,"name: 'level',",runtime,declared in command options[]
cli_option,--level,v3/@claude-flow/cli/src/commands/mcp.ts,669,logs,"name: 'level',",runtime,declared in command options[]
cli_option,--level,v3/@claude-flow/cli/src/commands/memory.ts,876,compress,"name: 'level',",runtime,declared in command options[]
cli_option,--level,v3/@claude-flow/cli/src/commands/process.ts,572,logs,"name: 'level',",runtime,declared in command options[]
cli_option,--license,v3/@claude-flow/cli/src/commands/transfer-store.ts,297,publish,"{ name: 'license', short: 'l', type: 'string', description: 'SPDX license', default: 'MIT' },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/deployment.ts,166,history,"{ name: 'limit', short: 'l', type: 'number', description: 'Number of entries', default: '10' },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/embeddings.ts,117,search,"{ name: 'limit', short: 'l', type: 'number', description: 'Max results', default: '10' },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/hooks.ts,2815,coverage-suggest,"name: 'limit',",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/memory.ts,247,search,"name: 'limit',",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/memory.ts,399,list,"name: 'limit',",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/neural.ts,559,patterns,"{ name: 'limit', short: 'l', type: 'number', description: 'Max patterns to return', default: '10' },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/plugins.ts,736,search,"{ name: 'limit', short: 'l', type: 'number', description: 'Maximum results', default: 20 },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/security.ts,340,audit,"{ name: 'limit', short: 'l', type: 'number', description: 'Number of entries to show', default: '20' },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/session.ts,68,list,"name: 'limit',",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/task.ts,260,list,"name: 'limit',",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/transfer-store.ts,28,list,"{ name: 'limit', short: 'l', type: 'number', description: 'Maximum results', default: 20 },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/transfer-store.ts,135,search,"{ name: 'limit', type: 'number', description: 'Maximum results', default: 20 },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/update.ts,217,history,"{ name: 'limit', short: 'n', description: 'Number of entries', type: 'string', default: '20' },",runtime,declared in command options[]
cli_option,--limit,v3/@claude-flow/cli/src/commands/workflow.ts,316,list,"name: 'limit',",runtime,declared in command options[]
cli_option,--lines,v3/@claude-flow/cli/src/commands/deployment.ts,246,logs,"{ name: 'lines', short: 'n', type: 'number', description: 'Number of lines', default: '50' },",runtime,declared in command options[]
cli_option,--lines,v3/@claude-flow/cli/src/commands/mcp.ts,655,logs,"name: 'lines',",runtime,declared in command options[]
cli_option,--list,v3/@claude-flow/cli/src/commands/embeddings.ts,1231,models,"{ name: 'list', short: 'l', type: 'boolean', description: 'List available models', default: 'true' },",runtime,declared in command options[]
cli_option,--list,v3/@claude-flow/cli/src/commands/security.ts,242,cve,"{ name: 'list', short: 'l', type: 'boolean', description: 'List all known CVEs' },",runtime,declared in command options[]
cli_option,--load-embeddings,v3/@claude-flow/cli/src/commands/memory.ts,1228,init,"name: 'load-embeddings',",runtime,declared in command options[]
cli_option,--local,v3/@claude-flow/cli/src/commands/guidance.ts,15,compile,"{ name: 'local', short: 'l', type: 'string', description: 'Local guidance overlay file path' },",runtime,declared in command options[]
cli_option,--local,v3/@claude-flow/cli/src/commands/guidance.ts,96,retrieve,"{ name: 'local', short: 'l', type: 'string', description: 'Local overlay file path' },",runtime,declared in command options[]
cli_option,--local,v3/@claude-flow/cli/src/commands/guidance.ts,343,optimize,"{ name: 'local', short: 'l', type: 'string', description: 'Local overlay file path' },",runtime,declared in command options[]
cli_option,--log-file,v3/@claude-flow/cli/src/commands/process.ts,71,daemon,"name: 'log-file',",runtime,declared in command options[]
cli_option,--logs,v3/@claude-flow/cli/src/commands/task.ts,361,status,"name: 'logs',",runtime,declared in command options[]
cli_option,--low-quality,v3/@claude-flow/cli/src/commands/memory.ts,754,cleanup,"name: 'low-quality',",runtime,declared in command options[]
cli_option,--m,v3/@claude-flow/cli/src/commands/embeddings.ts,527,index,"{ name: 'm', type: 'number', description: 'HNSW M parameter', default: '16' },",runtime,declared in command options[]
cli_option,--max,v3/@claude-flow/cli/src/commands/agent.ts,543,pool,"name: 'max',",runtime,declared in command options[]
cli_option,--max-agents,v3/@claude-flow/cli/src/commands/hive-mind.ts,390,init,"name: 'max-agents',",runtime,declared in command options[]
cli_option,--max-agents,v3/@claude-flow/cli/src/commands/swarm.ts,199,init,"name: 'max-agents',",runtime,declared in command options[]
cli_option,--max-agents,v3/@claude-flow/cli/src/commands/workflow.ts,54,run,"name: 'max-agents',",runtime,declared in command options[]
cli_option,--max-iterations,v3/@claude-flow/cli/src/commands/guidance.ts,347,optimize,"{ name: 'max-iterations', type: 'number', description: 'Maximum optimization iterations', default: '5' },",runtime,declared in command options[]
cli_option,--max-shards,v3/@claude-flow/cli/src/commands/guidance.ts,97,retrieve,"{ name: 'max-shards', short: 'n', type: 'number', description: 'Maximum number of shards to retrieve', default: '5' },",runtime,declared in command options[]
cli_option,--max-size,v3/@claude-flow/cli/src/commands/embeddings.ts,849,chunk,"{ name: 'max-size', short: 's', type: 'number', description: 'Max chunk size in chars', default: '512' },",runtime,declared in command options[]
cli_option,--memory-backend,v3/@claude-flow/cli/src/commands/hive-mind.ts,404,init,"name: 'memory-backend',",runtime,declared in command options[]
cli_option,--memory-only,v3/@claude-flow/cli/src/commands/session.ts,288,restore,"name: 'memory-only',",runtime,declared in command options[]
cli_option,--merge,v3/@claude-flow/cli/src/commands/config.ts,391,import,"name: 'merge',",runtime,declared in command options[]
cli_option,--merge,v3/@claude-flow/cli/src/commands/memory.ts,1126,import,"name: 'merge',",runtime,declared in command options[]
cli_option,--merge,v3/@claude-flow/cli/src/commands/neural.ts,1302,import,"{ name: 'merge', type: 'boolean', description: 'Merge with existing patterns (vs replace)', default: 'true' },",runtime,declared in command options[]
cli_option,--message,v3/@claude-flow/cli/src/commands/hive-mind.ts,1148,broadcast,"{ name: 'message', short: 'm', description: 'Message to broadcast', type: 'string', required: true },",runtime,declared in command options[]
cli_option,--method,v3/@claude-flow/cli/src/commands/neural.ts,764,optimize,"{ name: 'method', type: 'string', description: 'Method: quantize, analyze, compact', default: 'quantize' },",runtime,declared in command options[]
cli_option,--metric,v3/@claude-flow/cli/src/commands/embeddings.ts,312,compare,"{ name: 'metric', short: 'm', type: 'string', description: 'Metric: cosine, euclidean, dot', default: 'cosine' },",runtime,declared in command options[]
cli_option,--metric,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,81,benchmark,"name: 'metric',",runtime,declared in command options[]
cli_option,--metrics,v3/@claude-flow/cli/src/commands/hooks.ts,183,post-edit,"name: 'metrics',",runtime,declared in command options[]
cli_option,--min,v3/@claude-flow/cli/src/commands/agent.ts,537,pool,"name: 'min',",runtime,declared in command options[]
cli_option,--min-confidence,v3/@claude-flow/cli/src/commands/hooks.ts,1221,from-project,"name: 'min-confidence',",runtime,declared in command options[]
cli_option,--min-confidence,v3/@claude-flow/cli/src/commands/hooks.ts,2505,detect,"{ name: 'min-confidence', short: 'm', type: 'string', description: 'Minimum confidence threshold (0-1)' },",runtime,declared in command options[]
cli_option,--min-rating,v3/@claude-flow/cli/src/commands/transfer-store.ts,133,search,"{ name: 'min-rating', type: 'number', description: 'Minimum rating (0-5)' },",runtime,declared in command options[]
cli_option,--min-size,v3/@claude-flow/cli/src/commands/analyze.ts,1524,modules,"name: 'min-size',",runtime,declared in command options[]
cli_option,--mine,v3/@claude-flow/cli/src/commands/issues.ts,40,list,"name: 'mine',",runtime,declared in command options[]
cli_option,--minimal,v3/@claude-flow/cli/src/commands/init.ts,617,hooks,"{ name: 'minimal', description: 'Enable only essential hooks', type: 'boolean', default: false },",runtime,declared in command options[]
cli_option,--minimal,v3/@claude-flow/cli/src/commands/init.ts,815,init,"name: 'minimal',",runtime,declared in command options[]
cli_option,--mode,v3/@claude-flow/cli/src/commands/hooks.ts,1887,intelligence,"name: 'mode',",runtime,declared in command options[]
cli_option,--model,v3/@claude-flow/cli/src/commands/agent.ts,56,spawn,"name: 'model',",runtime,declared in command options[]
